run_id,metric,scope,condition_or_contrast,n,value,ci_low,ci_high,p_value,effect_size
pilot-002,judge_error_checking,contrast,T07_vs_D,2,-1.5,-2.0,-1.0,0.5,-2.1213203435596424
pilot-002,judge_error_checking,contrast,T08_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_error_checking,contrast,T08_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_error_checking,contrast,T08_vs_D,2,-2.0,-2.0,-2.0,0.5,
pilot-002,judge_error_checking,contrast,T09_vs_A,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_error_checking,contrast,T09_vs_B,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_error_checking,contrast,T09_vs_D,2,-2.0,-3.0,-1.0,0.5,-1.414213562373095
pilot-002,judge_error_checking,contrast,T10_vs_A,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_error_checking,contrast,T10_vs_B,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_error_checking,contrast,T10_vs_D,2,-2.5,-3.0,-2.0,0.5,-3.5355339059327373
pilot-002,judge_error_checking,contrast,T11_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_error_checking,contrast,T11_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_error_checking,contrast,T11_vs_D,2,-2.0,-2.0,-2.0,0.5,
pilot-002,judge_error_checking,contrast,T12_vs_A,2,1.0,0.0,2.0,1.0,0.7071067811865475
pilot-002,judge_error_checking,contrast,T12_vs_B,2,1.0,0.0,2.0,1.0,0.7071067811865475
pilot-002,judge_error_checking,contrast,T12_vs_D,2,-1.0,-2.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_error_checking,contrast,T13_vs_A,2,1.0,0.0,2.0,1.0,0.7071067811865475
pilot-002,judge_error_checking,contrast,T13_vs_B,2,1.0,0.0,2.0,1.0,0.7071067811865475
pilot-002,judge_error_checking,contrast,T13_vs_D,2,-1.0,-2.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_error_checking,contrast,T14_vs_A,2,1.0,1.0,1.0,0.5,
pilot-002,judge_error_checking,contrast,T14_vs_B,2,1.0,1.0,1.0,0.5,
pilot-002,judge_error_checking,contrast,T14_vs_D,2,-1.0,-1.0,-1.0,0.5,
pilot-002,judge_error_checking,contrast,T15_vs_A,2,1.0,0.0,2.0,1.0,0.7071067811865475
pilot-002,judge_error_checking,contrast,T15_vs_B,2,1.0,0.0,2.0,1.0,0.7071067811865475
pilot-002,judge_error_checking,contrast,T15_vs_D,2,-1.0,-2.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_error_checking,contrast,T16_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_error_checking,contrast,T16_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_error_checking,contrast,T16_vs_D,2,-2.0,-2.0,-2.0,0.5,
pilot-002,judge_error_checking,contrast,T17_vs_A,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_error_checking,contrast,T17_vs_B,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_error_checking,contrast,T17_vs_D,2,-2.5,-3.0,-2.0,0.5,-3.5355339059327373
pilot-002,judge_error_checking,contrast,T18_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_error_checking,contrast,T18_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_error_checking,contrast,T18_vs_D,2,-2.0,-2.0,-2.0,0.5,
pilot-002,judge_error_checking,contrast,T19_vs_A,2,1.0,0.0,2.0,1.0,0.7071067811865475
pilot-002,judge_error_checking,contrast,T19_vs_B,2,1.0,0.0,2.0,1.0,0.7071067811865475
pilot-002,judge_error_checking,contrast,T19_vs_D,2,-1.0,-2.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_error_checking,contrast,T20_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_error_checking,contrast,T20_vs_B,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_error_checking,contrast,T20_vs_D,2,-1.5,-2.0,-1.0,0.5,-2.1213203435596424
pilot-002,judge_error_checking,contrast,T21_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_error_checking,contrast,T21_vs_B,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_error_checking,contrast,T21_vs_D,2,-1.5,-2.0,-1.0,0.5,-2.1213203435596424
pilot-002,judge_error_checking,contrast,T22_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_error_checking,contrast,T22_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_error_checking,contrast,T22_vs_D,2,-2.0,-2.0,-2.0,0.5,
pilot-002,judge_error_checking,contrast,T23_vs_A,2,0.5,-1.0,2.0,1.0,0.23570226039551587
pilot-002,judge_error_checking,contrast,T23_vs_B,2,0.5,-1.0,2.0,1.0,0.23570226039551587
pilot-002,judge_error_checking,contrast,T23_vs_D,2,-1.5,-3.0,0.0,1.0,-0.7071067811865476
pilot-002,judge_error_checking,contrast,T24_vs_A,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_error_checking,contrast,T24_vs_B,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_error_checking,contrast,T24_vs_D,2,-2.0,-3.0,-1.0,0.5,-1.414213562373095
pilot-002,judge_error_checking,contrast,T25_vs_A,2,-1.0,-2.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_error_checking,contrast,T25_vs_B,2,-1.0,-2.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_error_checking,contrast,T25_vs_D,2,-3.0,-4.0,-2.0,0.5,-2.1213203435596424
pilot-002,judge_error_checking,contrast,T26_vs_A,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_error_checking,contrast,T26_vs_B,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_error_checking,contrast,T26_vs_D,2,-2.0,-3.0,-1.0,0.5,-1.414213562373095
pilot-002,judge_error_checking,contrast,B_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_error_checking,contrast,D_vs_A,2,2.0,2.0,2.0,0.5,
pilot-002,judge_error_checking,contrast,E01_vs_D,2,-1.0,-2.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_error_checking,contrast,E01_vs_T01,2,1.5,1.0,2.0,0.5,2.1213203435596424
pilot-002,judge_error_checking,contrast,E01_vs_A,2,1.0,0.0,2.0,1.0,0.7071067811865475
pilot-002,judge_error_checking,contrast,E02_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_error_checking,contrast,E02_vs_T07,2,1.0,1.0,1.0,0.5,
pilot-002,judge_error_checking,contrast,E02_vs_A,2,1.5,1.0,2.0,0.5,2.1213203435596424
pilot-002,judge_error_checking,contrast,E03_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_error_checking,contrast,E03_vs_T10,2,2.0,2.0,2.0,0.5,
pilot-002,judge_error_checking,contrast,E03_vs_A,2,1.5,1.0,2.0,0.5,2.1213203435596424
pilot-002,judge_error_checking,contrast,E04_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_error_checking,contrast,E04_vs_T13,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_error_checking,contrast,E04_vs_A,2,1.5,1.0,2.0,0.5,2.1213203435596424
pilot-002,judge_error_checking,contrast,E05_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_error_checking,contrast,E05_vs_T16,2,1.5,1.0,2.0,0.5,2.1213203435596424
pilot-002,judge_error_checking,contrast,E05_vs_A,2,1.5,1.0,2.0,0.5,2.1213203435596424
pilot-002,judge_error_checking,contrast,E06_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_error_checking,contrast,E06_vs_T19,2,1.0,0.0,2.0,1.0,0.7071067811865475
pilot-002,judge_error_checking,contrast,E06_vs_A,2,2.0,2.0,2.0,0.5,
pilot-002,judge_error_checking,contrast,E07_vs_D,2,-1.0,-2.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_error_checking,contrast,E07_vs_T22,2,1.0,0.0,2.0,1.0,0.7071067811865475
pilot-002,judge_error_checking,contrast,E07_vs_A,2,1.0,0.0,2.0,1.0,0.7071067811865475
pilot-002,judge_error_checking,contrast,E08_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_error_checking,contrast,E08_vs_T25,2,2.5,1.0,4.0,0.5,1.1785113019775793
pilot-002,judge_error_checking,contrast,E08_vs_A,2,1.5,1.0,2.0,0.5,2.1213203435596424
pilot-002,judge_depth,condition_mean,A,2,3.5,3.0,4.0,,
pilot-002,judge_depth,condition_mean,B,2,4.0,4.0,4.0,,
pilot-002,judge_depth,condition_mean,D,2,4.0,4.0,4.0,,
pilot-002,judge_depth,condition_mean,T01,2,3.5,3.0,4.0,,
pilot-002,judge_depth,condition_mean,T02,2,3.5,3.0,4.0,,
pilot-002,judge_depth,condition_mean,T03,2,3.0,3.0,3.0,,
pilot-002,judge_depth,condition_mean,T04,2,3.5,3.0,4.0,,
pilot-002,judge_depth,condition_mean,T05,2,3.5,3.0,4.0,,
pilot-002,judge_depth,condition_mean,T06,2,4.0,3.0,5.0,,
pilot-002,judge_depth,condition_mean,T07,2,4.0,3.0,5.0,,
pilot-002,judge_depth,condition_mean,T08,2,3.5,3.0,4.0,,
pilot-002,judge_depth,condition_mean,T09,2,4.0,3.0,5.0,,
pilot-002,judge_depth,condition_mean,T10,2,4.0,4.0,4.0,,
pilot-002,judge_depth,condition_mean,T11,2,4.0,4.0,4.0,,
pilot-002,judge_depth,condition_mean,T12,2,4.0,3.0,5.0,,
pilot-002,judge_depth,condition_mean,T13,2,4.0,3.0,5.0,,
pilot-002,judge_depth,condition_mean,T14,2,5.0,5.0,5.0,,
pilot-002,judge_depth,condition_mean,T15,2,4.0,3.0,5.0,,
pilot-002,judge_depth,condition_mean,T16,2,4.0,4.0,4.0,,
pilot-002,judge_depth,condition_mean,T17,2,3.5,3.0,4.0,,
pilot-002,judge_depth,condition_mean,T18,2,3.5,3.0,4.0,,
pilot-002,judge_depth,condition_mean,T19,2,4.0,4.0,4.0,,
pilot-002,judge_depth,condition_mean,T20,2,4.5,4.0,5.0,,
pilot-002,judge_depth,condition_mean,T21,2,4.0,4.0,4.0,,
pilot-002,judge_depth,condition_mean,T22,2,3.5,3.0,4.0,,
pilot-002,judge_depth,condition_mean,T23,2,4.0,3.0,5.0,,
pilot-002,judge_depth,condition_mean,T24,2,4.5,4.0,5.0,,
pilot-002,judge_depth,condition_mean,T25,2,3.0,2.0,4.0,,
pilot-002,judge_depth,condition_mean,T26,2,3.0,2.0,4.0,,
pilot-002,judge_depth,condition_mean,E01,2,4.5,4.0,5.0,,
pilot-002,judge_depth,condition_mean,E02,2,5.0,5.0,5.0,,
pilot-002,judge_depth,condition_mean,E03,2,4.5,4.0,5.0,,
pilot-002,judge_depth,condition_mean,E04,2,4.5,4.0,5.0,,
pilot-002,judge_depth,condition_mean,E05,2,4.5,4.0,5.0,,
pilot-002,judge_depth,condition_mean,E06,2,4.0,4.0,4.0,,
pilot-002,judge_depth,condition_mean,E07,2,4.5,4.0,5.0,,
pilot-002,judge_depth,condition_mean,E08,2,4.5,4.0,5.0,,
pilot-002,judge_depth,contrast,T01_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_depth,contrast,T01_vs_B,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T01_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T02_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_depth,contrast,T02_vs_B,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T02_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T03_vs_A,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T03_vs_B,2,-1.0,-1.0,-1.0,0.5,
pilot-002,judge_depth,contrast,T03_vs_D,2,-1.0,-1.0,-1.0,0.5,
pilot-002,judge_depth,contrast,T04_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_depth,contrast,T04_vs_B,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T04_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T05_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_depth,contrast,T05_vs_B,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T05_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T06_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,T06_vs_B,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_depth,contrast,T06_vs_D,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_depth,contrast,T07_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,T07_vs_B,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_depth,contrast,T07_vs_D,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_depth,contrast,T08_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_depth,contrast,T08_vs_B,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T08_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T09_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,T09_vs_B,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_depth,contrast,T09_vs_D,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_depth,contrast,T10_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,T10_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_depth,contrast,T10_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_depth,contrast,T11_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,T11_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_depth,contrast,T11_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_depth,contrast,T12_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,T12_vs_B,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_depth,contrast,T12_vs_D,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_depth,contrast,T13_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,T13_vs_B,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_depth,contrast,T13_vs_D,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_depth,contrast,T14_vs_A,2,1.5,1.0,2.0,0.5,2.1213203435596424
pilot-002,judge_depth,contrast,T14_vs_B,2,1.0,1.0,1.0,0.5,
pilot-002,judge_depth,contrast,T14_vs_D,2,1.0,1.0,1.0,0.5,
pilot-002,judge_depth,contrast,T15_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,T15_vs_B,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_depth,contrast,T15_vs_D,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_depth,contrast,T16_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,T16_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_depth,contrast,T16_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_depth,contrast,T17_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_depth,contrast,T17_vs_B,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T17_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T18_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_depth,contrast,T18_vs_B,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T18_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T19_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,T19_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_depth,contrast,T19_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_depth,contrast,T20_vs_A,2,1.0,1.0,1.0,0.5,
pilot-002,judge_depth,contrast,T20_vs_B,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,T20_vs_D,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,T21_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,T21_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_depth,contrast,T21_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_depth,contrast,T22_vs_A,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_depth,contrast,T22_vs_B,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T22_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T23_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,T23_vs_B,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_depth,contrast,T23_vs_D,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,judge_depth,contrast,T24_vs_A,2,1.0,1.0,1.0,0.5,
pilot-002,judge_depth,contrast,T24_vs_B,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,T24_vs_D,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,T25_vs_A,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T25_vs_B,2,-1.0,-2.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T25_vs_D,2,-1.0,-2.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T26_vs_A,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T26_vs_B,2,-1.0,-2.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,T26_vs_D,2,-1.0,-2.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_depth,contrast,B_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,D_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,E01_vs_D,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,E01_vs_T01,2,1.0,1.0,1.0,0.5,
pilot-002,judge_depth,contrast,E01_vs_A,2,1.0,1.0,1.0,0.5,
pilot-002,judge_depth,contrast,E02_vs_D,2,1.0,1.0,1.0,0.5,
pilot-002,judge_depth,contrast,E02_vs_T07,2,1.0,0.0,2.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,E02_vs_A,2,1.5,1.0,2.0,0.5,2.1213203435596424
pilot-002,judge_depth,contrast,E03_vs_D,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,E03_vs_T10,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,E03_vs_A,2,1.0,1.0,1.0,0.5,
pilot-002,judge_depth,contrast,E04_vs_D,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,E04_vs_T13,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,E04_vs_A,2,1.0,1.0,1.0,0.5,
pilot-002,judge_depth,contrast,E05_vs_D,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,E05_vs_T16,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,E05_vs_A,2,1.0,1.0,1.0,0.5,
pilot-002,judge_depth,contrast,E06_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_depth,contrast,E06_vs_T19,2,0.0,0.0,0.0,1.0,
pilot-002,judge_depth,contrast,E06_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,E07_vs_D,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,E07_vs_T22,2,1.0,0.0,2.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,E07_vs_A,2,1.0,1.0,1.0,0.5,
pilot-002,judge_depth,contrast,E08_vs_D,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,judge_depth,contrast,E08_vs_T25,2,1.5,0.0,3.0,1.0,0.7071067811865476
pilot-002,judge_depth,contrast,E08_vs_A,2,1.0,0.0,2.0,1.0,0.7071067811865475
pilot-002,judge_usefulness,condition_mean,A,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,B,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,D,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T01,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T02,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T03,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T04,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T05,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T06,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T07,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T08,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T09,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T10,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T11,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T12,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T13,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T14,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T15,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T16,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T17,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T18,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T19,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T20,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T21,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T22,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T23,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T24,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T25,2,3.0,1.0,5.0,,
pilot-002,judge_usefulness,condition_mean,T26,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,E01,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,E02,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,E03,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,E04,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,E05,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,E06,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,E07,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,condition_mean,E08,2,5.0,5.0,5.0,,
pilot-002,judge_usefulness,contrast,T01_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T01_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T01_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T02_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T02_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T02_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T03_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T03_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T03_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T04_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T04_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T04_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T05_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T05_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T05_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T06_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T06_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T06_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T07_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T07_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T07_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T08_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T08_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T08_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T09_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T09_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T09_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T10_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T10_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T10_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T11_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T11_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T11_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T12_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T12_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T12_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T13_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T13_vs_B,2,0.0,0.0,0.0,1.0,
