run_id,sample_id,task_id,family,condition_id,condition_name,repetition,model,backend,condition_echo,objective_score,earned_points,max_points,planted_issue_recall,distractor_avoidance,judge_task_success,judge_thoroughness,judge_constraint_adherence,judge_error_checking,judge_depth,judge_usefulness,response_words,coverage,verification_markers,alternatives_markers,caveats_markers,self_correction_markers,constraint_completion
full-002,P04-T09-r3,P04,planning,T09,phrase_t09,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,3,4,2,2,3,3,83,1.0,0,0,0,0,1.0
full-002,P04-T10-r1,P04,planning,T10,phrase_t10,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,4,53,1.0,0,0,0,0,1.0
full-002,P04-T10-r2,P04,planning,T10,phrase_t10,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,4,54,1.0,0,0,0,0,1.0
full-002,P04-T10-r3,P04,planning,T10,phrase_t10,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,4,55,1.0,0,0,0,0,1.0
full-002,P04-T11-r1,P04,planning,T11,phrase_t11,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,4,52,1.0,0,0,0,0,1.0
full-002,P04-T11-r2,P04,planning,T11,phrase_t11,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,4,60,1.0,0,0,0,0,1.0
full-002,P04-T11-r3,P04,planning,T11,phrase_t11,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,4,57,1.0,0,0,0,0,1.0
full-002,P04-T12-r1,P04,planning,T12,phrase_t12,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,4,5,55,1.0,0,0,0,0,1.0
full-002,P04-T12-r2,P04,planning,T12,phrase_t12,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,4,5,57,1.0,0,0,0,0,1.0
full-002,P04-T12-r3,P04,planning,T12,phrase_t12,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,5,5,4,4,5,61,1.0,0,0,0,0,1.0
full-002,P04-T13-r1,P04,planning,T13,phrase_t13,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,2,3,4,52,1.0,0,0,0,0,1.0
full-002,P04-T13-r2,P04,planning,T13,phrase_t13,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,2,3,4,45,1.0,0,0,0,0,1.0
full-002,P04-T13-r3,P04,planning,T13,phrase_t13,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,4,3,4,52,1.0,0,0,0,0,1.0
full-002,P04-T14-r1,P04,planning,T14,phrase_t14,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,4,52,1.0,0,0,0,0,1.0
full-002,P04-T14-r2,P04,planning,T14,phrase_t14,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,4,3,5,64,1.0,0,0,0,0,1.0
full-002,P04-T14-r3,P04,planning,T14,phrase_t14,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,4,51,1.0,0,0,0,0,1.0
full-002,P04-T15-r1,P04,planning,T15,phrase_t15,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,4,5,64,1.0,0,0,0,0,1.0
full-002,P04-T15-r2,P04,planning,T15,phrase_t15,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,4,5,74,1.0,0,0,0,0,1.0
full-002,P04-T15-r3,P04,planning,T15,phrase_t15,3,claude-sonnet-5,claude_cli,False,0.5,7.0,14.0,,,2,3,1,1,3,2,74,1.0,0,0,0,0,0.5
full-002,P04-T16-r1,P04,planning,T16,phrase_t16,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,5,45,1.0,0,0,0,0,1.0
full-002,P04-T16-r2,P04,planning,T16,phrase_t16,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,5,66,1.0,0,0,0,0,1.0
full-002,P04-T16-r3,P04,planning,T16,phrase_t16,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,4,52,1.0,0,0,0,0,1.0
full-002,P04-T17-r1,P04,planning,T17,phrase_t17,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,4,61,1.0,0,0,0,0,1.0
full-002,P04-T17-r2,P04,planning,T17,phrase_t17,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,4,44,1.0,0,0,0,0,1.0
full-002,P04-T17-r3,P04,planning,T17,phrase_t17,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,4,3,5,56,1.0,0,0,0,0,1.0
full-002,P04-T18-r1,P04,planning,T18,phrase_t18,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,4,4,5,51,1.0,0,0,0,0,1.0
full-002,P04-T18-r2,P04,planning,T18,phrase_t18,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,5,39,1.0,0,0,0,0,1.0
full-002,P04-T18-r3,P04,planning,T18,phrase_t18,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,4,3,5,46,1.0,0,0,0,0,1.0
full-002,P04-T19-r1,P04,planning,T19,phrase_t19,1,claude-sonnet-5,claude_cli,False,0.5,7.0,14.0,,,2,3,2,1,3,3,69,1.0,0,0,0,0,0.5
full-002,P04-T19-r2,P04,planning,T19,phrase_t19,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,4,3,5,74,1.0,0,0,0,0,1.0
full-002,P04-T19-r3,P04,planning,T19,phrase_t19,3,claude-sonnet-5,claude_cli,False,0.5,7.0,14.0,,,2,3,1,1,2,2,137,1.0,1,0,0,1,0.5
full-002,P04-T20-r1,P04,planning,T20,phrase_t20,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,5,5,4,4,5,65,1.0,0,0,0,0,1.0
full-002,P04-T20-r2,P04,planning,T20,phrase_t20,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,4,4,5,68,1.0,0,0,0,0,1.0
full-002,P04-T20-r3,P04,planning,T20,phrase_t20,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,4,61,1.0,0,0,0,0,1.0
full-002,P04-T21-r1,P04,planning,T21,phrase_t21,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,5,53,1.0,0,0,0,0,1.0
full-002,P04-T21-r2,P04,planning,T21,phrase_t21,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,4,4,5,57,1.0,0,0,0,0,1.0
full-002,P04-T21-r3,P04,planning,T21,phrase_t21,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,4,50,1.0,0,0,0,0,1.0
full-002,P04-T22-r1,P04,planning,T22,phrase_t22,1,claude-sonnet-5,claude_cli,False,0.5,7.0,14.0,,,3,4,2,4,4,3,157,1.0,0,0,0,1,0.5
full-002,P04-T22-r2,P04,planning,T22,phrase_t22,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,4,53,1.0,0,0,0,0,1.0
full-002,P04-T22-r3,P04,planning,T22,phrase_t22,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,4,4,5,62,1.0,0,0,0,0,1.0
full-002,P04-T23-r1,P04,planning,T23,phrase_t23,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,4,3,5,50,1.0,0,0,0,0,1.0
full-002,P04-T23-r2,P04,planning,T23,phrase_t23,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,4,3,4,52,1.0,0,0,0,0,1.0
full-002,P04-T23-r3,P04,planning,T23,phrase_t23,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,4,52,1.0,0,0,0,0,1.0
full-002,P04-T24-r1,P04,planning,T24,phrase_t24,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,4,68,1.0,0,0,0,0,1.0
full-002,P04-T24-r2,P04,planning,T24,phrase_t24,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,2,3,4,59,1.0,0,0,0,0,1.0
full-002,P04-T24-r3,P04,planning,T24,phrase_t24,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,4,55,1.0,0,0,0,0,1.0
full-002,P04-T25-r1,P04,planning,T25,phrase_t25,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,4,3,4,60,1.0,0,0,0,0,1.0
full-002,P04-T25-r2,P04,planning,T25,phrase_t25,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,5,3,4,50,1.0,0,0,0,0,1.0
full-002,P04-T25-r3,P04,planning,T25,phrase_t25,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,4,56,1.0,0,0,0,0,1.0
full-002,P04-T26-r1,P04,planning,T26,phrase_t26,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,5,59,1.0,0,0,0,0,1.0
full-002,P04-T26-r2,P04,planning,T26,phrase_t26,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,4,5,60,1.0,0,0,0,0,1.0
full-002,P04-T26-r3,P04,planning,T26,phrase_t26,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,5,51,1.0,0,0,0,0,1.0
full-002,P05-A-r1,P05,planning,A,control,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,710,1.0,0,0,1,0,1.0
full-002,P05-A-r2,P05,planning,A,control,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,741,1.0,0,0,1,0,1.0
full-002,P05-A-r3,P05,planning,A,control,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,1008,0.8,0,0,0,0,1.0
full-002,P05-B-r1,P05,planning,B,generic_encouragement,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,734,1.0,0,0,1,0,1.0
full-002,P05-B-r2,P05,planning,B,generic_encouragement,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,819,0.8,0,0,0,0,1.0
full-002,P05-B-r3,P05,planning,B,generic_encouragement,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,4,5,739,0.8,0,0,2,0,1.0
full-002,P05-D-r1,P05,planning,D,explicit_effort,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,959,1.0,1,0,1,0,1.0
full-002,P05-D-r2,P05,planning,D,explicit_effort,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,964,0.8,0,0,0,0,1.0
full-002,P05-D-r3,P05,planning,D,explicit_effort,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,1240,1.0,0,0,0,0,1.0
full-002,P05-E01-r1,P05,planning,E01,combo_e01,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,1197,1.0,1,0,2,0,1.0
full-002,P05-E01-r2,P05,planning,E01,combo_e01,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,1154,1.0,0,0,0,0,1.0
full-002,P05-E01-r3,P05,planning,E01,combo_e01,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,1141,0.8,0,0,0,0,1.0
full-002,P05-E02-r1,P05,planning,E02,combo_e02,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,1161,0.8,1,0,0,0,1.0
full-002,P05-E02-r2,P05,planning,E02,combo_e02,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,1071,1.0,0,0,0,0,1.0
full-002,P05-E02-r3,P05,planning,E02,combo_e02,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,1101,0.8,1,0,0,0,1.0
full-002,P05-E03-r1,P05,planning,E03,combo_e03,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,4,3,4,5,1042,0.8,0,0,1,0,1.0
full-002,P05-E03-r2,P05,planning,E03,combo_e03,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,1414,0.8,1,0,0,0,1.0
full-002,P05-E03-r3,P05,planning,E03,combo_e03,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,1051,1.0,0,0,0,0,1.0
full-002,P05-E04-r1,P05,planning,E04,combo_e04,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,964,0.8,1,0,1,0,1.0
full-002,P05-E04-r2,P05,planning,E04,combo_e04,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,1255,0.8,1,0,0,0,1.0
full-002,P05-E04-r3,P05,planning,E04,combo_e04,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,952,0.8,0,0,0,0,1.0
full-002,P05-E05-r1,P05,planning,E05,combo_e05,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,5,5,5,1116,1.0,1,0,1,0,1.0
full-002,P05-E05-r2,P05,planning,E05,combo_e05,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,1138,0.8,0,0,1,0,1.0
full-002,P05-E05-r3,P05,planning,E05,combo_e05,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,5,5,5,1348,0.8,0,0,1,0,1.0
full-002,P05-E06-r1,P05,planning,E06,combo_e06,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,1386,0.8,0,0,0,0,1.0
full-002,P05-E06-r2,P05,planning,E06,combo_e06,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,985,0.8,0,0,0,0,1.0
full-002,P05-E06-r3,P05,planning,E06,combo_e06,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,4,3,5,5,1121,0.8,0,0,0,0,1.0
full-002,P05-E07-r1,P05,planning,E07,combo_e07,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,1149,0.8,1,0,1,0,1.0
full-002,P05-E07-r2,P05,planning,E07,combo_e07,2,claude-sonnet-5,claude_cli,False,0.833333,10.0,12.0,,,5,5,5,3,5,5,1090,0.8,0,0,2,0,0.833333
full-002,P05-E07-r3,P05,planning,E07,combo_e07,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,5,5,5,1128,0.8,0,0,0,0,1.0
full-002,P05-E08-r1,P05,planning,E08,combo_e08,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,966,1.0,0,0,1,0,1.0
full-002,P05-E08-r2,P05,planning,E08,combo_e08,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,788,1.0,1,0,0,0,1.0
full-002,P05-E08-r3,P05,planning,E08,combo_e08,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,1045,1.0,2,0,1,0,1.0
full-002,P05-T01-r1,P05,planning,T01,phrase_t01,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,4,5,711,1.0,0,0,0,0,1.0
full-002,P05-T01-r2,P05,planning,T01,phrase_t01,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,4,5,783,0.8,1,0,1,0,1.0
full-002,P05-T01-r3,P05,planning,T01,phrase_t01,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,893,0.8,0,0,1,0,1.0
full-002,P05-T02-r1,P05,planning,T02,phrase_t02,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,804,1.0,1,0,0,0,1.0
full-002,P05-T02-r2,P05,planning,T02,phrase_t02,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,4,4,4,5,718,0.8,0,0,1,0,1.0
full-002,P05-T02-r3,P05,planning,T02,phrase_t02,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,4,5,787,0.8,1,0,1,0,1.0
full-002,P05-T03-r1,P05,planning,T03,phrase_t03,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,4,5,827,0.8,0,0,2,0,1.0
full-002,P05-T03-r2,P05,planning,T03,phrase_t03,2,claude-sonnet-5,claude_cli,False,0.833333,10.0,12.0,,,5,5,5,4,5,5,879,1.0,0,0,0,0,0.833333
full-002,P05-T03-r3,P05,planning,T03,phrase_t03,3,claude-sonnet-5,claude_cli,False,0.833333,10.0,12.0,,,5,5,5,4,5,5,886,0.8,0,0,1,0,0.833333
full-002,P05-T04-r1,P05,planning,T04,phrase_t04,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,726,0.8,0,0,1,1,1.0
full-002,P05-T04-r2,P05,planning,T04,phrase_t04,2,claude-sonnet-5,claude_cli,False,0.833333,10.0,12.0,,,5,5,5,4,4,5,889,0.8,0,0,1,0,0.833333
full-002,P05-T04-r3,P05,planning,T04,phrase_t04,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,760,1.0,0,0,0,0,1.0
full-002,P05-T05-r1,P05,planning,T05,phrase_t05,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,4,5,668,0.8,0,0,0,1,1.0
full-002,P05-T05-r2,P05,planning,T05,phrase_t05,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,4,5,899,0.8,0,0,1,0,1.0
full-002,P05-T05-r3,P05,planning,T05,phrase_t05,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,801,1.0,1,0,1,0,1.0
full-002,P05-T06-r1,P05,planning,T06,phrase_t06,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,935,0.8,1,0,1,0,1.0
full-002,P05-T06-r2,P05,planning,T06,phrase_t06,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,5,4,5,880,0.8,0,0,0,0,1.0
full-002,P05-T06-r3,P05,planning,T06,phrase_t06,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,5,5,5,668,0.8,2,0,0,0,1.0
full-002,P05-T07-r1,P05,planning,T07,phrase_t07,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,676,0.8,0,0,0,0,1.0
full-002,P05-T07-r2,P05,planning,T07,phrase_t07,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,836,0.8,1,0,0,0,1.0
full-002,P05-T07-r3,P05,planning,T07,phrase_t07,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,951,1.0,0,0,2,0,1.0
full-002,P05-T08-r1,P05,planning,T08,phrase_t08,1,claude-sonnet-5,claude_cli,False,0.833333,10.0,12.0,,,5,5,5,4,5,5,851,1.0,0,0,1,0,0.833333
full-002,P05-T08-r2,P05,planning,T08,phrase_t08,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,4,5,4,4,5,702,0.8,0,0,0,0,1.0
full-002,P05-T08-r3,P05,planning,T08,phrase_t08,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,744,1.0,0,0,0,0,1.0
full-002,P05-T09-r1,P05,planning,T09,phrase_t09,1,claude-sonnet-5,claude_cli,False,0.833333,10.0,12.0,,,5,5,5,4,5,5,745,0.8,0,0,0,0,0.833333
full-002,P05-T09-r2,P05,planning,T09,phrase_t09,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,3,4,5,738,0.8,0,0,1,0,1.0
full-002,P05-T09-r3,P05,planning,T09,phrase_t09,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,4,5,736,0.8,0,0,0,0,1.0
full-002,P05-T10-r1,P05,planning,T10,phrase_t10,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,4,5,678,0.8,0,0,1,0,1.0
full-002,P05-T10-r2,P05,planning,T10,phrase_t10,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,4,5,857,0.8,0,0,0,0,1.0
full-002,P05-T10-r3,P05,planning,T10,phrase_t10,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,4,5,5,5,923,0.8,1,0,1,0,1.0
full-002,P05-T11-r1,P05,planning,T11,phrase_t11,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,4,5,642,0.8,0,0,1,0,1.0
full-002,P05-T11-r2,P05,planning,T11,phrase_t11,2,claude-sonnet-5,claude_cli,False,0.833333,10.0,12.0,,,5,5,5,4,5,5,896,0.8,0,0,1,0,0.833333
full-002,P05-T11-r3,P05,planning,T11,phrase_t11,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,4,5,776,0.8,0,0,1,0,1.0
full-002,P05-T12-r1,P05,planning,T12,phrase_t12,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,4,4,4,2,4,4,654,0.8,0,0,0,0,1.0
full-002,P05-T12-r2,P05,planning,T12,phrase_t12,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,694,0.8,0,0,0,0,1.0
full-002,P05-T12-r3,P05,planning,T12,phrase_t12,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,714,0.8,1,0,0,0,1.0
full-002,P05-T13-r1,P05,planning,T13,phrase_t13,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,4,5,855,0.8,0,0,0,1,1.0
full-002,P05-T13-r2,P05,planning,T13,phrase_t13,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,704,0.8,1,0,0,0,1.0
full-002,P05-T13-r3,P05,planning,T13,phrase_t13,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,4,5,836,0.8,0,0,1,0,1.0
full-002,P05-T14-r1,P05,planning,T14,phrase_t14,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,990,0.8,2,0,1,0,1.0
full-002,P05-T14-r2,P05,planning,T14,phrase_t14,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,968,1.0,0,0,0,0,1.0
full-002,P05-T14-r3,P05,planning,T14,phrase_t14,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,690,0.8,0,0,1,0,1.0
full-002,P05-T15-r1,P05,planning,T15,phrase_t15,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,1242,0.8,0,0,0,0,1.0
full-002,P05-T15-r2,P05,planning,T15,phrase_t15,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,820,1.0,1,0,0,0,1.0
full-002,P05-T15-r3,P05,planning,T15,phrase_t15,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,4,5,5,3,5,5,1016,1.0,0,0,0,0,1.0
full-002,P05-T16-r1,P05,planning,T16,phrase_t16,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,3,4,5,587,0.8,0,0,0,0,1.0
full-002,P05-T16-r2,P05,planning,T16,phrase_t16,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,762,0.8,0,0,1,0,1.0
full-002,P05-T16-r3,P05,planning,T16,phrase_t16,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,849,0.8,0,0,0,0,1.0
full-002,P05-T17-r1,P05,planning,T17,phrase_t17,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,4,5,4,4,5,788,0.8,1,0,0,0,1.0
full-002,P05-T17-r2,P05,planning,T17,phrase_t17,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,885,0.8,0,0,1,0,1.0
full-002,P05-T17-r3,P05,planning,T17,phrase_t17,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,4,5,4,2,4,4,835,0.8,0,0,1,0,1.0
full-002,P05-T18-r1,P05,planning,T18,phrase_t18,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,802,0.8,0,0,1,1,1.0
full-002,P05-T18-r2,P05,planning,T18,phrase_t18,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,794,0.8,0,0,0,0,1.0
full-002,P05-T18-r3,P05,planning,T18,phrase_t18,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,4,5,694,0.8,0,0,1,0,1.0
full-002,P05-T19-r1,P05,planning,T19,phrase_t19,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,3,4,5,2,4,3,840,0.8,1,0,1,0,1.0
full-002,P05-T19-r2,P05,planning,T19,phrase_t19,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,928,1.0,0,0,1,0,1.0
full-002,P05-T19-r3,P05,planning,T19,phrase_t19,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,916,0.8,0,0,0,0,1.0
full-002,P05-T20-r1,P05,planning,T20,phrase_t20,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,3,4,4,2,4,4,877,1.0,0,0,0,0,1.0
full-002,P05-T20-r2,P05,planning,T20,phrase_t20,2,claude-sonnet-5,claude_cli,False,0.833333,10.0,12.0,,,5,5,5,4,5,5,1008,1.0,1,0,0,0,0.833333
full-002,P05-T20-r3,P05,planning,T20,phrase_t20,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,878,0.8,1,0,0,0,1.0
full-002,P05-T21-r1,P05,planning,T21,phrase_t21,1,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,865,0.8,0,0,0,0,1.0
full-002,P05-T21-r2,P05,planning,T21,phrase_t21,2,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,1010,0.8,1,0,2,0,1.0
full-002,P05-T21-r3,P05,planning,T21,phrase_t21,3,claude-sonnet-5,claude_cli,False,1.0,12.0,12.0,,,5,5,5,4,5,5,806,0.8,0,0,0,0,1.0
